6.58,117.9293823,251.7,-,14.59681988,9.11344433,6.83508301,30.58823586,831,1.69079554,0.02817992,251.699997,6.95661211,2.20281982,2.38467813,45.39596176,41.93401718,5.60915947,-0.00769172,0.39215687,14.71904087,13.67016602,15.68627453,-,2.38467813,41.93401718,5.60915947,0,0,0
7.38,116.4804077,253.4,-,14.29670143,9.11344433,6.83508301,30.58823586,831,1.69079554,0.02817992,253.3999939,6.95661211,2.20281982,2.38467813,45.39596176,41.93401718,5.60915947,-0.00714388,0.39215687,16.50858879,13.67016602,15.68627453,-,2.38467813,41.93401718,5.60915947,1,1,1
7.43,117.0215454,251.6,-,14.29670143,9.11344433,6.83508301,21.96078491,1300,0.36531013,0.0060885,251.6000061,6.95661211,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00666711,0.39215687,16.62043571,13.67016602,15.68627453,-,5.17930603,19.3074379,12.18258953,1,1,1
7.21,116.2374268,251,-,15.1270752,9.11344433,6.83508301,21.96078491,1300,0.36531013,0.0060885,251,6.95661211,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00625039,0.39215687,16.12831116,13.67016602,15.68627453,-,5.17930603,19.3074379,12.18258953,1,1,1
6.78,116.8636475,251.1,-,15.1270752,9.11344433,6.83508301,21.96078491,1147,0.36531013,0.0060885,251.1000061,6.95661211,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00588062,0.39215687,15.16642857,13.67016602,15.68627453,-,5.17930603,19.3074379,12.18258953,1,1,1
5.91,114.6682739,251.1,-,15.1270752,9.11344433,6.83508301,23.52941132,1147,0.36531013,0.0060885,251.1000061,-,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00555432,0.39215687,13.22029305,13.67016602,15.68627453,-,5.17930603,19.3074379,12.18258953,1,1,1
4.12,112.9761353,251,-,15.1270752,9.11344433,6.83508301,23.52941132,1147,0.36531013,0.0060885,251,-,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00526288,0,9.21617699,13.67016602,9.4117651,-,5.17930603,19.3074379,12.18258953,1,1,1
2.58,111.6924438,252.3,-,15.1270752,9.11344433,6.83508301,23.52941132,800,0.36531013,0.0060885,252.3000031,-,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00499975,0,5.77129507,13.67016602,9.4117651,-,5.17930603,19.3074379,12.18258953,0,0,0
2.77,110.6990356,256.7,-,15.1270752,9.11344433,6.83508301,73.33333588,800,0.36531013,0.0060885,256.7000122,-,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00476236,0,6.19631338,13.67016602,9.4117651,-,5.17930603,19.3074379,12.18258953,0,0,0
4.04,110.2294312,273.3,-,14.39539528,9.11344433,6.83508301,73.33333588,800,0.36531013,0.0060885,273.2999878,11.09047413,16.3578186,5.17930603,6.11323118,19.3074379,12.18258953,-0.00454587,0,9.03722286,13.67016602,9.4117651,-,5.17930603,19.3074379,12.18258953,0,0,0
4.43,110.5253906,281.9,-,14.39539528,10.25262451,8.2020998,73.33333588,800,0.36531013,0.0060885,281.8999939,11.09047413,1.42076182,4.55288219,70.3841629,21.96391869,10.70913601,-0.00434783,0,9.90962696,13.67016602,9.4117651,-,4.55288219,21.96391869,10.70913601,1,1,1
6.99,111.0162964,309,-,14.67398071,10.25262451,8.2020998,73.33333588,800,0.36531013,0.0060885,309,11.09047413,1.42076182,4.55288219,70.3841629,21.96391869,10.70913601,-0.00416667,0,15.63618279,13.67016602,9.4117651,-,4.55288219,21.96391869,10.70913601,1,1,1
7.86,111.9638062,312.1,-,14.67398071,10.25262451,8.2020998,73.33333588,2334,0.7884497,0.01314083,312.1000061,11.09047413,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00399984,0,17.58231926,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
9.04,112.2496948,313.6,-,14.67398071,10.25262451,8.2020998,82.74510193,2334,0.7884497,0.01314083,313.6000061,11.09047413,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00384675,0,20.22190285,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
9.7,112.1567993,314.1,-,14.67398071,10.25262451,8.2020998,82.74510193,2334,0.7884497,0.01314083,314.1000061,11.09047413,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00370357,18.03921509,21.69828033,13.67016602,25.88235283,-,4.15901995,24.0439167,9.78270626,1,1,1
10.75,112.486084,314.2,-,14.67398071,10.25262451,8.2020998,82.74510193,2605,0.7884497,0.01314083,314.2000122,11.09047413,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00357066,18.03921509,24.04706573,13.67016602,25.88235283,-,4.15901995,24.0439167,9.78270626,1,1,1
11.43,112.6364746,313.7,-,14.67398071,10.25262451,8.2020998,78.03921509,2605,0.7884497,0.01314083,313.7000122,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00344828,18.03921509,25.56818199,13.67016602,24.70588303,-,4.15901995,24.0439167,9.78270626,1,1,1
11.94,112.7376709,313.5,-,14.67398071,10.25262451,8.2020998,78.03921509,2605,0.7884497,0.01314083,313.5,26.75590134,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00333333,11.37254906,26.7090168,13.67016602,24.70588303,-,4.15901995,24.0439167,9.78270626,0,0,0
11.92,112.345459,313.8,-,14.67398071,10.25262451,8.2020998,78.03921509,1913,0.7884497,0.01314083,313.7999878,26.75590134,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00322549,11.37254906,26.66427994,13.67016602,24.70588303,-,4.15901995,24.0439167,9.78270626,0,0,0
11.43,112.8746338,313.2,-,14.67398071,10.25262451,8.2020998,47.05882263,1913,0.7884497,0.01314083,313.2000122,26.75590134,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.0031249,11.37254906,25.56818199,13.67016602,12.15686321,-,4.15901995,24.0439167,9.78270626,0,0,0
10.96,115.0535278,314,-,14.67398071,10.25262451,8.2020998,47.05882263,1913,0.7884497,0.01314083,314,26.75590134,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00303058,0,24.51682091,13.67016602,12.15686321,-,4.15901995,24.0439167,9.78270626,0,0,0
10.04,114.5228882,313.7,-,14.67398071,10.25262451,8.2020998,22.74509811,1246,0.7884497,0.01314083,313.7000122,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00294161,0,22.45883942,13.67016602,12.15686321,-,4.15901995,24.0439167,9.78270626,1,1,1
9.1,114.5861206,313.5,-,14.67398071,10.25262451,8.2020998,22.74509811,1246,0.7884497,0.01314083,313.5,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00285682,0,20.35612106,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
